data.type,age,d13C,formation,member,taxon,sample.id,reference,notes
enamel,4.4,-1.4,Sagantole,Aramis,Nyanzachoerus,ARA-VP-11476b,"White et al., 2009",
enamel,4.4,-10.5,Sagantole,Aramis,Sivatherium,ARA-VP-11052,"White et al., 2009",
enamel,4.4,-12.3,Sagantole,Aramis,Sivatherium,ARA-VP-11137,"White et al., 2009",
enamel,4.4,-12.4,Sagantole,Aramis,Sivatherium,ARA-VP-11329,"White et al., 2009",
enamel,4.4,-12.4,Sagantole,Aramis,Sivatherium,ARA-VP-172,"White et al., 2009",
enamel,4.4,-10.2,Sagantole,Aramis,Tragelaphini,ARA-VP-1114,"White et al., 2009",
enamel,4.4,-8.7,Sagantole,Aramis,Tragelaphini,ARA-VP-11019,"White et al., 2009",
enamel,4.4,-8.1,Sagantole,Aramis,Tragelaphini,ARA-VP-12145,"White et al., 2009",
enamel,4.4,-9.2,Sagantole,Aramis,Tragelaphini,ARA-VP-12162,"White et al., 2009",
enamel,4.4,-9.9,Sagantole,Aramis,Tragelaphini,ARA-VP-1279,"White et al., 2009",
enamel,4.4,-8.8,Sagantole,Aramis,Tragelaphini,ARA-VP-1420,"White et al., 2009",
enamel,4.4,-10,Sagantole,Aramis,Tragelaphini,ARA-VP-12413,"White et al., 2009",
enamel,4.4,-8.9,Sagantole,Aramis,Tragelaphini,ARA-VP-12590,"White et al., 2009",
enamel,4.4,-9.6,Sagantole,Aramis,Tragelaphini,ARA-VP-13096,"White et al., 2009",
enamel,4.4,-9.9,Sagantole,Aramis,Tragelaphini,ARA-VP-13100,"White et al., 2009",
enamel,4.4,-10.8,Sagantole,Aramis,Tragelaphini,ARA-VP-13137,"White et al., 2009",
enamel,4.4,-10.3,Sagantole,Aramis,Tragelaphini,ARA-VP-6500a,"White et al., 2009",
enamel,4.4,-11.3,Sagantole,Aramis,Tragelaphini,ARA-VP-61813,"White et al., 2009",
enamel,4.4,-10.9,Sagantole,Aramis,Tragelaphini,ARA-VP-1113,"White et al., 2009",
enamel,4.4,-10.7,Sagantole,Aramis,Ardipithecus,ARA-VP-1/1818,"White et al., 2009",
enamel,4.4,-10.3,Sagantole,Aramis,Ardipithecus,ARA-VP-1/3290,"White et al., 2009",
enamel,4.4,-11.2,Sagantole,Aramis,Ardipithecus,ARA-VP-1/3291,"White et al., 2009",
enamel,4.4,-8.5,Sagantole,Aramis,Ardipithecus,ARA-VP-1/700,"White et al., 2009",
enamel,4.4,-10.4,Sagantole,Aramis,Ardipithecus,ARA-VP-6/1/500,"White et al., 2009",
paleosol,4.4,-4.5,Sagantole,Aramis,NA,96-35,WoldeGabriel et al. (2009),
paleosol,4.4,-3.1,Sagantole,Aramis,NA,96-19,WoldeGabriel et al. (2009),
paleosol,4.4,-3.5,Sagantole,Aramis,NA,96-18,WoldeGabriel et al. (2009),
paleosol,4.4,-3.8,Sagantole,Aramis,NA,96-40,WoldeGabriel et al. (2009),
paleosol,4.4,-4.7,Sagantole,Aramis,NA,96-21,WoldeGabriel et al. (2009),
paleosol,4.4,-9.3,Sagantole,Aramis,NA,96-10,WoldeGabriel et al. (2009),
paleosol,4.4,-3.2,Sagantole,Aramis,NA,96-27,WoldeGabriel et al. (2009),
paleosol,4.4,-2.5,Sagantole,Aramis,NA,96-48,WoldeGabriel et al. (2009),
paleosol,4.4,-3.8,Sagantole,Aramis,NA,96-32,WoldeGabriel et al. (2009),
paleosol,4.4,-3.6,Sagantole,Aramis,NA,96-36,WoldeGabriel et al. (2009),
paleosol,4.4,-6.4,Sagantole,Aramis,NA,96-25,WoldeGabriel et al. (2009),
paleosol,4.4,-4.5,Sagantole,Aramis,NA,96-30,WoldeGabriel et al. (2009),
paleosol,4.4,-4.4,Sagantole,Aramis,NA,96-22,WoldeGabriel et al. (2009),
paleosol,4.4,-3.5,Sagantole,Aramis,NA,96-38,WoldeGabriel et al. (2009),
paleosol,4.4,-4,Sagantole,Aramis,NA,96-15,WoldeGabriel et al. (2009),
paleosol,4.4,-3.9,Sagantole,Aramis,NA,96-39,WoldeGabriel et al. (2009),
paleosol,4.4,-3.7,Sagantole,Aramis,NA,96-33,WoldeGabriel et al. (2009),
paleosol,4.4,-2.6,Sagantole,Aramis,NA,96-52,WoldeGabriel et al. (2009),
paleosol,4.4,-2.5,Sagantole,Aramis,NA,96-51,WoldeGabriel et al. (2009),
paleosol,4.4,-3.4,Sagantole,Aramis,NA,96-37,WoldeGabriel et al. (2009),
paleosol,4.4,-3,Sagantole,Aramis,NA,96-56,WoldeGabriel et al. (2009),
paleosol,4.4,-3.2,Sagantole,Aramis,NA,96-53,WoldeGabriel et al. (2009),
paleosol,4.4,-3.2,Sagantole,Aramis,NA,96-37,WoldeGabriel et al. (2009),
paleosol,4.4,-5.6,Sagantole,Aramis,NA,96-26,WoldeGabriel et al. (2009),
paleosol,4.4,-3.2,Sagantole,Aramis,NA,96-29,WoldeGabriel et al. (2009),
paleosol,4.4,-4.6,Sagantole,Aramis,NA,96-42,WoldeGabriel et al. (2009),
paleosol,4.4,-4.4,Sagantole,Aramis,NA,96-43,WoldeGabriel et al. (2009),
paleosol,4.4,-3.5,Sagantole,Aramis,NA,96-34,WoldeGabriel et al. (2009),
paleosol,4.4,-2.4,Sagantole,Aramis,NA,96-57,WoldeGabriel et al. (2009),
paleosol,4.4,-2.6,Sagantole,Aramis,NA,96-49,WoldeGabriel et al. (2009),
paleosol,4.4,-2.9,Sagantole,Aramis,NA,96-50,WoldeGabriel et al. (2009),
paleosol,4.4,-4.3,Sagantole,Aramis,NA,96-23,WoldeGabriel et al. (2009),
paleosol,4.4,-0.4,Sagantole,Aramis,NA,96-47,WoldeGabriel et al. (2009),
paleosol,4.4,-1.9,Sagantole,Aramis,NA,96-46,WoldeGabriel et al. (2009),
paleosol,4.4,-3.9,Sagantole,Aramis,NA,96-24,WoldeGabriel et al. (2009),
paleosol,4.4,-3.6,Sagantole,Aramis,NA,MA94-66 (nodule 1),"WoldeGabriel et al. (2009), WoldeGabriel et al. (1994)",
paleosol,4.4,-4.2,Sagantole,Aramis,NA,MA94-67 (ligh outer nodule),"WoldeGabriel et al. (2009), WoldeGabriel et al. (1994)",
paleosol,4.4,-5,Sagantole,Aramis,NA,MA94-67 (dark inner nodule),"WoldeGabriel et al. (2009), WoldeGabriel et al. (1994)",
paleosol,4.4,-5,Sagantole,Aramis,NA,MA94-68 (nodule 1),"WoldeGabriel et al. (2009), WoldeGabriel et al. (1994)",
paleosol,4.4,-3.1,Sagantole,Aramis,NA,MA94-64,"WoldeGabriel et al. (2009), WoldeGabriel et al. (1994)",
paleosol,4.4,-1.7,Sagantole,Aramis,NA,MA94-65 (nodule 1),"WoldeGabriel et al. (2009), WoldeGabriel et al. (1994)",
paleosol,4.4,-1.5,Sagantole,Aramis,NA,MA94-65 (nodule 2),"WoldeGabriel et al. (2009), WoldeGabriel et al. (1994)",
paleosol,4.4,-1.5,Sagantole,Aramis,NA,MA95-65 (nodule 1),"WoldeGabriel et al. (2009), WoldeGabriel et al. (1994)",
paleosol,4.4,-1.5,Sagantole,Aramis,NA,MA94-65 (nodule 2 replicate),"WoldeGabriel et al. (2009), WoldeGabriel et al. (1994)",
